time_s,beam_id,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode
26.1505,[Sector: 0 elevation: 0.000000],5277.4860996,1,dynamic_continuous_30s,bw100,100,rr
26.1515,[Sector: 0 elevation: 0.000000],5286.5137728,1,dynamic_continuous_30s,bw100,100,rr
26.152,[Sector: 0 elevation: 0.000000],5281.588611,1,dynamic_continuous_30s,bw100,100,rr
26.1525,[Sector: 0 elevation: 0.000000],2199.0376044,1,dynamic_continuous_30s,bw100,100,rr
26.153,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.1625,[Sector: 0 elevation: 0.000000],3429.6939611999996,1,dynamic_continuous_30s,bw100,100,rr
26.163,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.1725,[Sector: 0 elevation: 0.000000],549.8964432,1,dynamic_continuous_30s,bw100,100,rr
26.173,[Sector: 0 elevation: 0.000000],107.9645112,1,dynamic_continuous_30s,bw100,100,rr
26.2005,[Sector: 0 elevation: 0.000000],5112.4746816,1,dynamic_continuous_30s,bw100,100,rr
26.2015,[Sector: 0 elevation: 0.000000],5125.4576802,1,dynamic_continuous_30s,bw100,100,rr
26.202,[Sector: 0 elevation: 0.000000],5124.9990168,1,dynamic_continuous_30s,bw100,100,rr
26.2025,[Sector: 0 elevation: 0.000000],2348.3892276,1,dynamic_continuous_30s,bw100,100,rr
26.203,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.2125,[Sector: 0 elevation: 0.000000],3589.3923624,1,dynamic_continuous_30s,bw100,100,rr
26.213,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.2225,[Sector: 0 elevation: 0.000000],645.5550114000001,1,dynamic_continuous_30s,bw100,100,rr
26.223,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.2505,[Sector: 0 elevation: 0.000000],5082.5398337999995,1,dynamic_continuous_30s,bw100,100,rr
26.2515,[Sector: 0 elevation: 0.000000],5073.6593465999995,1,dynamic_continuous_30s,bw100,100,rr
26.252,[Sector: 0 elevation: 0.000000],5097.0221406,1,dynamic_continuous_30s,bw100,100,rr
26.2525,[Sector: 0 elevation: 0.000000],2459.2962654,1,dynamic_continuous_30s,bw100,100,rr
26.253,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
26.2625,[Sector: 0 elevation: 0.000000],3469.536018,1,dynamic_continuous_30s,bw100,100,rr
26.263,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.2725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
26.273,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.3005,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
26.3015,[Sector: 0 elevation: 0.000000],5332.29021,1,dynamic_continuous_30s,bw100,100,rr
26.302,[Sector: 0 elevation: 0.000000],5338.9637028,1,dynamic_continuous_30s,bw100,100,rr
26.3025,[Sector: 0 elevation: 0.000000],2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr
26.303,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.313,[Sector: 0 elevation: 0.000000],4155.7036248,1,dynamic_continuous_30s,bw100,100,rr
26.323,[Sector: 0 elevation: 0.000000],768.3439374000001,1,dynamic_continuous_30s,bw100,100,rr
26.3505,[Sector: 0 elevation: 0.000000],5170.399533,1,dynamic_continuous_30s,bw100,100,rr
26.3515,[Sector: 0 elevation: 0.000000],5164.5486906,1,dynamic_continuous_30s,bw100,100,rr
26.352,[Sector: 0 elevation: 0.000000],5184.8818398,1,dynamic_continuous_30s,bw100,100,rr
26.3525,[Sector: 0 elevation: 0.000000],2403.6933725999997,1,dynamic_continuous_30s,bw100,100,rr
26.353,[Sector: 0 elevation: 0.000000],7.6142898,1,dynamic_continuous_30s,bw100,100,rr
26.3625,[Sector: 0 elevation: 0.000000],3386.3675741999996,1,dynamic_continuous_30s,bw100,100,rr
26.363,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.3725,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
26.373,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.4005,[Sector: 0 elevation: 0.000000],5205.1123566,1,dynamic_continuous_30s,bw100,100,rr
26.4015,[Sector: 0 elevation: 0.000000],5211.5690484,1,dynamic_continuous_30s,bw100,100,rr
26.402,[Sector: 0 elevation: 0.000000],5217.636691799999,1,dynamic_continuous_30s,bw100,100,rr
26.4025,[Sector: 0 elevation: 0.000000],2390.8189734,1,dynamic_continuous_30s,bw100,100,rr
26.403,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.4125,[Sector: 0 elevation: 0.000000],3265.9503317999997,1,dynamic_continuous_30s,bw100,100,rr
26.413,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.4225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
26.423,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.4505,[Sector: 0 elevation: 0.000000],5365.1293956,1,dynamic_continuous_30s,bw100,100,rr
26.4515,[Sector: 0 elevation: 0.000000],5378.1123941999995,1,dynamic_continuous_30s,bw100,100,rr
26.452,[Sector: 0 elevation: 0.000000],5369.231906999999,1,dynamic_continuous_30s,bw100,100,rr
26.4525,[Sector: 0 elevation: 0.000000],1929.4664454,1,dynamic_continuous_30s,bw100,100,rr
26.463,[Sector: 0 elevation: 0.000000],3706.4887704,1,dynamic_continuous_30s,bw100,100,rr
26.473,[Sector: 0 elevation: 0.000000],651.6377712000001,1,dynamic_continuous_30s,bw100,100,rr
26.5005,[Sector: 0 elevation: 0.000000],5045.951781,1,dynamic_continuous_30s,bw100,100,rr
26.5015,[Sector: 0 elevation: 0.000000],5053.0839372,1,dynamic_continuous_30s,bw100,100,rr
26.502,[Sector: 0 elevation: 0.000000],5058.4761161999995,1,dynamic_continuous_30s,bw100,100,rr
26.5025,[Sector: 0 elevation: 0.000000],2534.3197542,1,dynamic_continuous_30s,bw100,100,rr
26.503,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.5125,[Sector: 0 elevation: 0.000000],3266.9933634,1,dynamic_continuous_30s,bw100,100,rr
26.513,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.5225,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
26.523,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.5505,[Sector: 0 elevation: 0.000000],5348.1115116,1,dynamic_continuous_30s,bw100,100,rr
26.5515,[Sector: 0 elevation: 0.000000],5357.139184799999,1,dynamic_continuous_30s,bw100,100,rr
26.552,[Sector: 0 elevation: 0.000000],5349.8598426,1,dynamic_continuous_30s,bw100,100,rr
26.5525,[Sector: 0 elevation: 0.000000],2009.0045663999997,1,dynamic_continuous_30s,bw100,100,rr
26.553,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.563,[Sector: 0 elevation: 0.000000],4341.5024796,1,dynamic_continuous_30s,bw100,100,rr
26.573,[Sector: 0 elevation: 0.000000],651.6377712000001,1,dynamic_continuous_30s,bw100,100,rr
26.6005,[Sector: 0 elevation: 0.000000],5599.0178946,1,dynamic_continuous_30s,bw100,100,rr
26.6015,[Sector: 0 elevation: 0.000000],5603.120406,1,dynamic_continuous_30s,bw100,100,rr
26.602,[Sector: 0 elevation: 0.000000],5600.766225599999,1,dynamic_continuous_30s,bw100,100,rr
26.6025,[Sector: 0 elevation: 0.000000],1591.8301152,1,dynamic_continuous_30s,bw100,100,rr
26.6145,[Sector: 0 elevation: 0.000000],3755.0179835999998,1,dynamic_continuous_30s,bw100,100,rr
26.6245,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
26.6505,[Sector: 0 elevation: 0.000000],4736.7446256,1,dynamic_continuous_30s,bw100,100,rr
26.6515,[Sector: 0 elevation: 0.000000],4762.2519594000005,1,dynamic_continuous_30s,bw100,100,rr
26.652,[Sector: 0 elevation: 0.000000],4749.2689608,1,dynamic_continuous_30s,bw100,100,rr
26.6525,[Sector: 0 elevation: 0.000000],3035.3560146000004,1,dynamic_continuous_30s,bw100,100,rr
26.653,[Sector: 0 elevation: 0.000000],76.5780912,1,dynamic_continuous_30s,bw100,100,rr
26.6625,[Sector: 0 elevation: 0.000000],3091.4899704,1,dynamic_continuous_30s,bw100,100,rr
26.663,[Sector: 0 elevation: 0.000000],1144.2629484,1,dynamic_continuous_30s,bw100,100,rr
26.6725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
26.673,[Sector: 0 elevation: 0.000000],209.7058392,1,dynamic_continuous_30s,bw100,100,rr
26.7005,[Sector: 0 elevation: 0.000000],5774.5431666,1,dynamic_continuous_30s,bw100,100,rr
26.7015,[Sector: 0 elevation: 0.000000],5772.7948356,1,dynamic_continuous_30s,bw100,100,rr
26.702,[Sector: 0 elevation: 0.000000],5776.2914976,1,dynamic_continuous_30s,bw100,100,rr
26.7025,[Sector: 0 elevation: 0.000000],1130.9080067999998,1,dynamic_continuous_30s,bw100,100,rr
26.714,[Sector: 0 elevation: 0.000000],4326.918336,1,dynamic_continuous_30s,bw100,100,rr
26.724,[Sector: 0 elevation: 0.000000],762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr
26.7505,[Sector: 0 elevation: 0.000000],4981.49028,1,dynamic_continuous_30s,bw100,100,rr
26.7515,[Sector: 0 elevation: 0.000000],4988.622436199999,1,dynamic_continuous_30s,bw100,100,rr
26.752,[Sector: 0 elevation: 0.000000],4992.7249476,1,dynamic_continuous_30s,bw100,100,rr
26.7525,[Sector: 0 elevation: 0.000000],2665.8372078,1,dynamic_continuous_30s,bw100,100,rr
26.7625,[Sector: 0 elevation: 0.000000],3197.7606492,1,dynamic_continuous_30s,bw100,100,rr
26.7725,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
26.8005,[Sector: 0 elevation: 0.000000],5041.849269599999,1,dynamic_continuous_30s,bw100,100,rr
26.8015,[Sector: 0 elevation: 0.000000],5065.6082724,1,dynamic_continuous_30s,bw100,100,rr
26.802,[Sector: 0 elevation: 0.000000],5045.951781,1,dynamic_continuous_30s,bw100,100,rr
26.8025,[Sector: 0 elevation: 0.000000],2538.4222655999997,1,dynamic_continuous_30s,bw100,100,rr
26.803,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.8125,[Sector: 0 elevation: 0.000000],3374.788014,1,dynamic_continuous_30s,bw100,100,rr
26.813,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.8225,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
26.823,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.8505,[Sector: 0 elevation: 0.000000],5488.2047376,1,dynamic_continuous_30s,bw100,100,rr
26.8515,[Sector: 0 elevation: 0.000000],5489.9530686,1,dynamic_continuous_30s,bw100,100,rr
26.852,[Sector: 0 elevation: 0.000000],5499.4394052,1,dynamic_continuous_30s,bw100,100,rr
26.8525,[Sector: 0 elevation: 0.000000],1603.9888722,1,dynamic_continuous_30s,bw100,100,rr
26.864,[Sector: 0 elevation: 0.000000],3932.0111375999995,1,dynamic_continuous_30s,bw100,100,rr
26.874,[Sector: 0 elevation: 0.000000],762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr
26.9005,[Sector: 0 elevation: 0.000000],4995.250182,1,dynamic_continuous_30s,bw100,100,rr
26.9015,[Sector: 0 elevation: 0.000000],5000.6340072,1,dynamic_continuous_30s,bw100,100,rr
26.902,[Sector: 0 elevation: 0.000000],5007.7745171999995,1,dynamic_continuous_30s,bw100,100,rr
26.9025,[Sector: 0 elevation: 0.000000],2668.0159584,1,dynamic_continuous_30s,bw100,100,rr
26.903,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.9125,[Sector: 0 elevation: 0.000000],3134.4137837999997,1,dynamic_continuous_30s,bw100,100,rr
26.913,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
26.9225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
26.923,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
26.9505,[Sector: 0 elevation: 0.000000],5398.8131106,1,dynamic_continuous_30s,bw100,100,rr
26.9515,[Sector: 0 elevation: 0.000000],5409.5891148,1,dynamic_continuous_30s,bw100,100,rr
26.952,[Sector: 0 elevation: 0.000000],5400.5614416,1,dynamic_continuous_30s,bw100,100,rr
26.9525,[Sector: 0 elevation: 0.000000],1875.3083622,1,dynamic_continuous_30s,bw100,100,rr
26.953,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
26.964,[Sector: 0 elevation: 0.000000],4490.3274156,1,dynamic_continuous_30s,bw100,100,rr
26.974,[Sector: 0 elevation: 0.000000],753.3790992,1,dynamic_continuous_30s,bw100,100,rr
27.0005,[Sector: 0 elevation: 0.000000],5267.828708999999,1,dynamic_continuous_30s,bw100,100,rr
27.0015,[Sector: 0 elevation: 0.000000],5271.464203199999,1,dynamic_continuous_30s,bw100,100,rr
27.002,[Sector: 0 elevation: 0.000000],5269.57704,1,dynamic_continuous_30s,bw100,100,rr
27.0025,[Sector: 0 elevation: 0.000000],2192.7563424,1,dynamic_continuous_30s,bw100,100,rr
27.0125,[Sector: 0 elevation: 0.000000],3489.2529749999994,1,dynamic_continuous_30s,bw100,100,rr
27.013,[Sector: 0 elevation: 0.000000],20.348265599999998,1,dynamic_continuous_30s,bw100,100,rr
27.0225,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
27.0505,[Sector: 0 elevation: 0.000000],5326.4393676,1,dynamic_continuous_30s,bw100,100,rr
27.0515,[Sector: 0 elevation: 0.000000],5332.29021,1,dynamic_continuous_30s,bw100,100,rr
27.052,[Sector: 0 elevation: 0.000000],5338.9637028,1,dynamic_continuous_30s,bw100,100,rr
27.0525,[Sector: 0 elevation: 0.000000],2067.0897311999997,1,dynamic_continuous_30s,bw100,100,rr
27.053,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.063,[Sector: 0 elevation: 0.000000],4184.5540698,1,dynamic_continuous_30s,bw100,100,rr
27.064,[Sector: 0 elevation: 0.000000],13.216109399999999,1,dynamic_continuous_30s,bw100,100,rr
27.073,[Sector: 0 elevation: 0.000000],730.1897460000001,1,dynamic_continuous_30s,bw100,100,rr
27.1005,[Sector: 0 elevation: 0.000000],5279.84028,1,dynamic_continuous_30s,bw100,100,rr
27.1015,[Sector: 0 elevation: 0.000000],5275.7377686,1,dynamic_continuous_30s,bw100,100,rr
27.102,[Sector: 0 elevation: 0.000000],5290.616284199999,1,dynamic_continuous_30s,bw100,100,rr
27.1025,[Sector: 0 elevation: 0.000000],2198.4317549999996,1,dynamic_continuous_30s,bw100,100,rr
27.103,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.114,[Sector: 0 elevation: 0.000000],3981.0702204,1,dynamic_continuous_30s,bw100,100,rr
27.124,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
27.1505,[Sector: 0 elevation: 0.000000],5189.6041236,1,dynamic_continuous_30s,bw100,100,rr
27.1515,[Sector: 0 elevation: 0.000000],5194.429039799999,1,dynamic_continuous_30s,bw100,100,rr
27.152,[Sector: 0 elevation: 0.000000],5200.8387912,1,dynamic_continuous_30s,bw100,100,rr
27.1525,[Sector: 0 elevation: 0.000000],2341.8354726000002,1,dynamic_continuous_30s,bw100,100,rr
27.1625,[Sector: 0 elevation: 0.000000],3358.3445531999996,1,dynamic_continuous_30s,bw100,100,rr
27.1725,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
27.2005,[Sector: 0 elevation: 0.000000],5312.679465599999,1,dynamic_continuous_30s,bw100,100,rr
27.2015,[Sector: 0 elevation: 0.000000],5327.4107951999995,1,dynamic_continuous_30s,bw100,100,rr
27.202,[Sector: 0 elevation: 0.000000],5316.781977,1,dynamic_continuous_30s,bw100,100,rr
27.2025,[Sector: 0 elevation: 0.000000],2064.9109806,1,dynamic_continuous_30s,bw100,100,rr
27.214,[Sector: 0 elevation: 0.000000],3644.5604598,1,dynamic_continuous_30s,bw100,100,rr
27.224,[Sector: 0 elevation: 0.000000],517.9654350000001,1,dynamic_continuous_30s,bw100,100,rr
27.2505,[Sector: 0 elevation: 0.000000],5278.091949,1,dynamic_continuous_30s,bw100,100,rr
27.2515,[Sector: 0 elevation: 0.000000],5277.4860996,1,dynamic_continuous_30s,bw100,100,rr
27.252,[Sector: 0 elevation: 0.000000],5290.616284199999,1,dynamic_continuous_30s,bw100,100,rr
27.2525,[Sector: 0 elevation: 0.000000],2198.4317549999996,1,dynamic_continuous_30s,bw100,100,rr
27.253,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.2625,[Sector: 0 elevation: 0.000000],3512.4558534,1,dynamic_continuous_30s,bw100,100,rr
27.263,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
27.2725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
27.273,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
27.3005,[Sector: 0 elevation: 0.000000],5397.064779599999,1,dynamic_continuous_30s,bw100,100,rr
27.3015,[Sector: 0 elevation: 0.000000],5400.5614416,1,dynamic_continuous_30s,bw100,100,rr
27.302,[Sector: 0 elevation: 0.000000],5409.5891148,1,dynamic_continuous_30s,bw100,100,rr
27.3025,[Sector: 0 elevation: 0.000000],1877.0566931999997,1,dynamic_continuous_30s,bw100,100,rr
27.303,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.313,[Sector: 0 elevation: 0.000000],4376.1970044,1,dynamic_continuous_30s,bw100,100,rr
27.323,[Sector: 0 elevation: 0.000000],736.4129292000001,1,dynamic_continuous_30s,bw100,100,rr
27.3505,[Sector: 0 elevation: 0.000000],5484.1475754,1,dynamic_continuous_30s,bw100,100,rr
27.3515,[Sector: 0 elevation: 0.000000],5475.9425525999995,1,dynamic_continuous_30s,bw100,100,rr
27.352,[Sector: 0 elevation: 0.000000],5485.8959064,1,dynamic_continuous_30s,bw100,100,rr
27.3525,[Sector: 0 elevation: 0.000000],1909.1026656,1,dynamic_continuous_30s,bw100,100,rr
27.3645,[Sector: 0 elevation: 0.000000],3534.4450439999996,1,dynamic_continuous_30s,bw100,100,rr
27.3745,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
27.4005,[Sector: 0 elevation: 0.000000],5021.3347236,1,dynamic_continuous_30s,bw100,100,rr
27.4015,[Sector: 0 elevation: 0.000000],5037.3557208,1,dynamic_continuous_30s,bw100,100,rr
27.402,[Sector: 0 elevation: 0.000000],5033.8590588,1,dynamic_continuous_30s,bw100,100,rr
27.4025,[Sector: 0 elevation: 0.000000],2621.4570486,1,dynamic_continuous_30s,bw100,100,rr
27.403,[Sector: 0 elevation: 0.000000],19.1445228,1,dynamic_continuous_30s,bw100,100,rr
27.4125,[Sector: 0 elevation: 0.000000],3360.9163302,1,dynamic_continuous_30s,bw100,100,rr
27.413,[Sector: 0 elevation: 0.000000],1193.2162164,1,dynamic_continuous_30s,bw100,100,rr
27.4225,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
27.423,[Sector: 0 elevation: 0.000000],203.482656,1,dynamic_continuous_30s,bw100,100,rr
27.4505,[Sector: 0 elevation: 0.000000],5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr
27.4515,[Sector: 0 elevation: 0.000000],5653.822005,1,dynamic_continuous_30s,bw100,100,rr
27.452,[Sector: 0 elevation: 0.000000],5653.2161556,1,dynamic_continuous_30s,bw100,100,rr
27.4525,[Sector: 0 elevation: 0.000000],1456.38558,1,dynamic_continuous_30s,bw100,100,rr
27.463,[Sector: 0 elevation: 0.000000],4052.8965906,1,dynamic_continuous_30s,bw100,100,rr
27.473,[Sector: 0 elevation: 0.000000],660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr
27.5005,[Sector: 0 elevation: 0.000000],5460.121251,1,dynamic_continuous_30s,bw100,100,rr
27.5015,[Sector: 0 elevation: 0.000000],5461.869581999999,1,dynamic_continuous_30s,bw100,100,rr
27.502,[Sector: 0 elevation: 0.000000],5464.2237624,1,dynamic_continuous_30s,bw100,100,rr
27.5025,[Sector: 0 elevation: 0.000000],1969.5420108,1,dynamic_continuous_30s,bw100,100,rr
27.5145,[Sector: 0 elevation: 0.000000],3482.0285292,1,dynamic_continuous_30s,bw100,100,rr
27.5245,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
27.5505,[Sector: 0 elevation: 0.000000],5060.0247516,1,dynamic_continuous_30s,bw100,100,rr
27.5515,[Sector: 0 elevation: 0.000000],5085.5320854,1,dynamic_continuous_30s,bw100,100,rr
27.552,[Sector: 0 elevation: 0.000000],5061.7730826,1,dynamic_continuous_30s,bw100,100,rr
27.5525,[Sector: 0 elevation: 0.000000],2483.8337628,1,dynamic_continuous_30s,bw100,100,rr
27.553,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.5625,[Sector: 0 elevation: 0.000000],3488.743791,1,dynamic_continuous_30s,bw100,100,rr
27.563,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
27.5725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
27.573,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
27.6005,[Sector: 0 elevation: 0.000000],5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr
27.6015,[Sector: 0 elevation: 0.000000],5655.570336,1,dynamic_continuous_30s,bw100,100,rr
27.602,[Sector: 0 elevation: 0.000000],5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr
27.6025,[Sector: 0 elevation: 0.000000],1456.38558,1,dynamic_continuous_30s,bw100,100,rr
27.613,[Sector: 0 elevation: 0.000000],4048.0939512,1,dynamic_continuous_30s,bw100,100,rr
27.623,[Sector: 0 elevation: 0.000000],628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr
27.6505,[Sector: 0 elevation: 0.000000],5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr
27.6515,[Sector: 0 elevation: 0.000000],5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr
27.652,[Sector: 0 elevation: 0.000000],5250.2590764,1,dynamic_continuous_30s,bw100,100,rr
27.6525,[Sector: 0 elevation: 0.000000],2250.8415072000003,1,dynamic_continuous_30s,bw100,100,rr
27.6625,[Sector: 0 elevation: 0.000000],3374.4427236,1,dynamic_continuous_30s,bw100,100,rr
27.6725,[Sector: 0 elevation: 0.000000],552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr
27.7005,[Sector: 0 elevation: 0.000000],4750.5045276,1,dynamic_continuous_30s,bw100,100,rr
27.7015,[Sector: 0 elevation: 0.000000],4775.553198,1,dynamic_continuous_30s,bw100,100,rr
27.702,[Sector: 0 elevation: 0.000000],4763.0288628,1,dynamic_continuous_30s,bw100,100,rr
27.7025,[Sector: 0 elevation: 0.000000],2884.3785827999995,1,dynamic_continuous_30s,bw100,100,rr
27.703,[Sector: 0 elevation: 0.000000],239.306535,1,dynamic_continuous_30s,bw100,100,rr
27.7125,[Sector: 0 elevation: 0.000000],3113.093295,1,dynamic_continuous_30s,bw100,100,rr
27.713,[Sector: 0 elevation: 0.000000],1542.8593439999997,1,dynamic_continuous_30s,bw100,100,rr
27.7225,[Sector: 0 elevation: 0.000000],662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr
27.723,[Sector: 0 elevation: 0.000000],260.0315172,1,dynamic_continuous_30s,bw100,100,rr
27.7505,[Sector: 0 elevation: 0.000000],5568.0976962,1,dynamic_continuous_30s,bw100,100,rr
27.7515,[Sector: 0 elevation: 0.000000],5557.4219376,1,dynamic_continuous_30s,bw100,100,rr
27.752,[Sector: 0 elevation: 0.000000],5568.0976962,1,dynamic_continuous_30s,bw100,100,rr
27.7525,[Sector: 0 elevation: 0.000000],1647.023274,1,dynamic_continuous_30s,bw100,100,rr
27.764,[Sector: 0 elevation: 0.000000],3931.8146244,1,dynamic_continuous_30s,bw100,100,rr
27.774,[Sector: 0 elevation: 0.000000],762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr
27.8005,[Sector: 0 elevation: 0.000000],5158.513269,1,dynamic_continuous_30s,bw100,100,rr
27.8015,[Sector: 0 elevation: 0.000000],5163.438430799999,1,dynamic_continuous_30s,bw100,100,rr
27.802,[Sector: 0 elevation: 0.000000],5160.8674494,1,dynamic_continuous_30s,bw100,100,rr
27.8025,[Sector: 0 elevation: 0.000000],2522.1609971999997,1,dynamic_continuous_30s,bw100,100,rr
27.803,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.8125,[Sector: 0 elevation: 0.000000],3193.7034869999998,1,dynamic_continuous_30s,bw100,100,rr
27.813,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
27.8225,[Sector: 0 elevation: 0.000000],441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr
27.823,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
27.8505,[Sector: 0 elevation: 0.000000],5398.8131106,1,dynamic_continuous_30s,bw100,100,rr
27.8515,[Sector: 0 elevation: 0.000000],5409.5891148,1,dynamic_continuous_30s,bw100,100,rr
27.852,[Sector: 0 elevation: 0.000000],5400.5614416,1,dynamic_continuous_30s,bw100,100,rr
27.8525,[Sector: 0 elevation: 0.000000],1875.3083622,1,dynamic_continuous_30s,bw100,100,rr
27.853,[Sector: 0 elevation: 0.000000],9.5722614,1,dynamic_continuous_30s,bw100,100,rr
27.8625,[Sector: 0 elevation: 0.000000],3876.5458836,1,dynamic_continuous_30s,bw100,100,rr
27.863,[Sector: 0 elevation: 0.000000],596.6081082,1,dynamic_continuous_30s,bw100,100,rr
27.8725,[Sector: 0 elevation: 0.000000],654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr
27.873,[Sector: 0 elevation: 0.000000],101.741328,1,dynamic_continuous_30s,bw100,100,rr
27.9005,[Sector: 0 elevation: 0.000000],5488.2047376,1,dynamic_continuous_30s,bw100,100,rr
