time_s,beam_id,backlog_total_bytes,ues_com_backlog,ues_atendidos,starvation_real_pct,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode,jain_backlog,jain_alocacao
27.2025,[Sector: 0 elevation: 0.000000],12769,9,9,0.0,2064.9109806,1,dynamic_continuous_30s,bw100,100,rr,0.49079661384528983,0.3892239646160032
27.214,[Sector: 0 elevation: 0.000000],21193,9,9,0.0,3644.5604598,1,dynamic_continuous_30s,bw100,100,rr,0.8768300407631265,0.9035202901269306
27.224,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,517.9654350000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5436241610738255
27.2505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5278.091949,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.2515,[Sector: 0 elevation: 0.000000],77928,9,9,0.0,5277.4860996,1,dynamic_continuous_30s,bw100,100,rr,0.995667764647061,0.9997174183338985
27.252,[Sector: 0 elevation: 0.000000],45843,9,9,0.0,5290.616284199999,1,dynamic_continuous_30s,bw100,100,rr,0.9526655503649991,0.9997174183338985
27.2525,[Sector: 0 elevation: 0.000000],13692,9,9,0.0,2198.4317549999996,1,dynamic_continuous_30s,bw100,100,rr,0.43507844868992906,0.3146074772474301
27.253,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.2625,[Sector: 0 elevation: 0.000000],20664,8,8,0.0,3512.4558534,1,dynamic_continuous_30s,bw100,100,rr,0.8296501722688221,0.8760416666666667
27.263,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.2725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
27.273,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.3005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5397.064779599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.3015,[Sector: 0 elevation: 0.000000],77265,9,9,0.0,5400.5614416,1,dynamic_continuous_30s,bw100,100,rr,0.9957750927136126,0.9997174183338985
27.302,[Sector: 0 elevation: 0.000000],44494,9,9,0.0,5409.5891148,1,dynamic_continuous_30s,bw100,100,rr,0.9505930660660853,0.9997174183338985
27.3025,[Sector: 0 elevation: 0.000000],11680,9,9,0.0,1877.0566931999997,1,dynamic_continuous_30s,bw100,100,rr,0.36477117869606945,0.2590258521692855
27.303,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.313,[Sector: 0 elevation: 0.000000],26186,9,9,0.0,4376.1970044,1,dynamic_continuous_30s,bw100,100,rr,0.9827471335317589,0.9638850468725988
27.323,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,736.4129292000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.764021164021164
27.3505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5484.1475754,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.3515,[Sector: 0 elevation: 0.000000],76989,9,9,0.0,5475.9425525999995,1,dynamic_continuous_30s,bw100,100,rr,0.9987794951774558,0.9997174183338985
27.352,[Sector: 0 elevation: 0.000000],44008,9,9,0.0,5485.8959064,1,dynamic_continuous_30s,bw100,100,rr,0.98871458010453,0.9997174183338985
27.3525,[Sector: 0 elevation: 0.000000],10971,9,9,0.0,1909.1026656,1,dynamic_continuous_30s,bw100,100,rr,0.681920330707917,0.6661118046885837
27.3645,[Sector: 0 elevation: 0.000000],20963,9,9,0.0,3534.4450439999996,1,dynamic_continuous_30s,bw100,100,rr,0.8907974325477082,0.9554140127388535
27.3745,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
27.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5021.3347236,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.4015,[Sector: 0 elevation: 0.000000],79157,9,9,0.0,5037.3557208,1,dynamic_continuous_30s,bw100,100,rr,0.9932591453099427,0.9997174183338985
27.402,[Sector: 0 elevation: 0.000000],48215,9,9,0.0,5033.8590588,1,dynamic_continuous_30s,bw100,100,rr,0.9289841148365697,0.9997174183338985
27.4025,[Sector: 0 elevation: 0.000000],17293,9,9,0.0,2621.4570486,1,dynamic_continuous_30s,bw100,100,rr,0.42648431968456896,0.3440950474591593
27.403,[Sector: 0 elevation: 0.000000],20,2,2,0.0,19.1445228,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
27.4125,[Sector: 0 elevation: 0.000000],19554,7,7,0.0,3360.9163302,1,dynamic_continuous_30s,bw100,100,rr,0.766467238285746,0.771689497716895
27.413,[Sector: 0 elevation: 0.000000],7094,2,2,0.0,1193.2162164,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
27.4225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
27.423,[Sector: 0 elevation: 0.000000],1104,2,2,0.0,203.482656,1,dynamic_continuous_30s,bw100,100,rr,0.2222222222222222,0.2222222222222222
27.4505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.4515,[Sector: 0 elevation: 0.000000],76049,9,9,0.0,5653.822005,1,dynamic_continuous_30s,bw100,100,rr,0.9993322526784622,0.9997174183338985
27.452,[Sector: 0 elevation: 0.000000],42069,9,9,0.0,5653.2161556,1,dynamic_continuous_30s,bw100,100,rr,0.9912152347038923,0.9997174183338985
27.4525,[Sector: 0 elevation: 0.000000],8092,9,9,0.0,1456.38558,1,dynamic_continuous_30s,bw100,100,rr,0.6434750013895345,0.6343612334801763
27.463,[Sector: 0 elevation: 0.000000],23736,9,9,0.0,4052.8965906,1,dynamic_continuous_30s,bw100,100,rr,0.9429283503774606,0.9534377058316866
27.473,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,660.3794262000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
27.5005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5460.121251,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.5015,[Sector: 0 elevation: 0.000000],77108,9,9,0.0,5461.869581999999,1,dynamic_continuous_30s,bw100,100,rr,0.9987835837274762,0.9997174183338985
27.502,[Sector: 0 elevation: 0.000000],44190,9,9,0.0,5464.2237624,1,dynamic_continuous_30s,bw100,100,rr,0.985261275019578,0.9997174183338985
27.5025,[Sector: 0 elevation: 0.000000],11259,9,9,0.0,1969.5420108,1,dynamic_continuous_30s,bw100,100,rr,0.647315402976215,0.6361455897343647
27.5145,[Sector: 0 elevation: 0.000000],20574,9,9,0.0,3482.0285292,1,dynamic_continuous_30s,bw100,100,rr,0.8641862031808747,0.9211391018619934
27.5245,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
27.5505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5060.0247516,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.5515,[Sector: 0 elevation: 0.000000],78838,9,9,0.0,5085.5320854,1,dynamic_continuous_30s,bw100,100,rr,0.9943032953366643,0.9997174183338985
27.552,[Sector: 0 elevation: 0.000000],47535,9,9,0.0,5061.7730826,1,dynamic_continuous_30s,bw100,100,rr,0.9362348379122343,0.9997174183338985
27.5525,[Sector: 0 elevation: 0.000000],16347,9,9,0.0,2483.8337628,1,dynamic_continuous_30s,bw100,100,rr,0.440736691512396,0.35528919963746
27.553,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.5625,[Sector: 0 elevation: 0.000000],20106,8,8,0.0,3488.743791,1,dynamic_continuous_30s,bw100,100,rr,0.805921714026788,0.8206251825883728
27.563,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.5725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
27.573,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.6005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.6015,[Sector: 0 elevation: 0.000000],76049,9,9,0.0,5655.570336,1,dynamic_continuous_30s,bw100,100,rr,0.9993322526784622,0.9997174183338985
27.602,[Sector: 0 elevation: 0.000000],42059,9,9,0.0,5651.467824599999,1,dynamic_continuous_30s,bw100,100,rr,0.9904467049150784,0.9997174183338985
27.6025,[Sector: 0 elevation: 0.000000],8092,9,9,0.0,1456.38558,1,dynamic_continuous_30s,bw100,100,rr,0.6434750013895345,0.6343612334801763
27.613,[Sector: 0 elevation: 0.000000],23736,9,9,0.0,4048.0939512,1,dynamic_continuous_30s,bw100,100,rr,0.9429283503774606,0.936473111988689
27.623,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,628.4484180000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6538952745849298
27.6505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5246.156564999999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.6515,[Sector: 0 elevation: 0.000000],77995,9,9,0.0,5255.037052199999,1,dynamic_continuous_30s,bw100,100,rr,0.996820718035558,0.9997174183338985
27.652,[Sector: 0 elevation: 0.000000],45935,9,9,0.0,5250.2590764,1,dynamic_continuous_30s,bw100,100,rr,0.9634070524448392,0.9997174183338985
27.6525,[Sector: 0 elevation: 0.000000],13891,9,9,0.0,2250.8415072000003,1,dynamic_continuous_30s,bw100,100,rr,0.5144836419843813,0.42509225092250924
27.6625,[Sector: 0 elevation: 0.000000],20039,9,9,0.0,3374.4427236,1,dynamic_continuous_30s,bw100,100,rr,0.8332517089641257,0.9112120065582041
27.6725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
27.7005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4750.5045276,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.7015,[Sector: 0 elevation: 0.000000],80449,9,9,0.0,4775.553198,1,dynamic_continuous_30s,bw100,100,rr,0.9910043857819187,0.9997174183338985
27.702,[Sector: 0 elevation: 0.000000],50756,9,9,0.0,4763.0288628,1,dynamic_continuous_30s,bw100,100,rr,0.912788220432042,0.9997174183338985
27.7025,[Sector: 0 elevation: 0.000000],21126,9,9,0.0,2884.3785827999995,1,dynamic_continuous_30s,bw100,100,rr,0.4461773254069406,0.4102367865674065
27.703,[Sector: 0 elevation: 0.000000],1534,3,3,0.0,239.306535,1,dynamic_continuous_30s,bw100,100,rr,0.3319508841185927,0.3322700691121744
27.7125,[Sector: 0 elevation: 0.000000],18111,6,6,0.0,3113.093295,1,dynamic_continuous_30s,bw100,100,rr,0.6663432525781756,0.6646119804014541
27.713,[Sector: 0 elevation: 0.000000],9107,3,3,0.0,1542.8593439999997,1,dynamic_continuous_30s,bw100,100,rr,0.3332939508739263,0.33187797369157573
27.7225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
27.723,[Sector: 0 elevation: 0.000000],1656,3,3,0.0,260.0315172,1,dynamic_continuous_30s,bw100,100,rr,0.3333333333333333,0.33167495854063017
27.7505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5568.0976962,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.7515,[Sector: 0 elevation: 0.000000],76428,9,9,0.0,5557.4219376,1,dynamic_continuous_30s,bw100,100,rr,0.9978426909418415,0.9997174183338985
27.752,[Sector: 0 elevation: 0.000000],42897,9,9,0.0,5568.0976962,1,dynamic_continuous_30s,bw100,100,rr,0.9773062964445849,0.9997174183338985
27.7525,[Sector: 0 elevation: 0.000000],9309,9,9,0.0,1647.023274,1,dynamic_continuous_30s,bw100,100,rr,0.46157083405818733,0.4356243949661181
27.764,[Sector: 0 elevation: 0.000000],22991,9,9,0.0,3931.8146244,1,dynamic_continuous_30s,bw100,100,rr,0.8755890352779457,0.9080262782062268
27.774,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,762.1207542000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7741935483870968
27.8005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5158.513269,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.8015,[Sector: 0 elevation: 0.000000],78594,9,9,0.0,5163.438430799999,1,dynamic_continuous_30s,bw100,100,rr,0.9957143940619202,0.9997174183338985
27.802,[Sector: 0 elevation: 0.000000],47152,9,9,0.0,5160.8674494,1,dynamic_continuous_30s,bw100,100,rr,0.9549080415435537,0.9997174183338985
27.8025,[Sector: 0 elevation: 0.000000],15717,9,9,0.0,2522.1609971999997,1,dynamic_continuous_30s,bw100,100,rr,0.5084320867895137,0.3732800710164225
27.803,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.8125,[Sector: 0 elevation: 0.000000],18676,8,8,0.0,3193.7034869999998,1,dynamic_continuous_30s,bw100,100,rr,0.7891156569703621,0.8286078368907295
27.813,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.8225,[Sector: 0 elevation: 0.000000],2208,4,4,0.0,441.9319320000001,1,dynamic_continuous_30s,bw100,100,rr,0.4444444444444444,0.4444444444444444
27.823,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.8505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5398.8131106,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.8515,[Sector: 0 elevation: 0.000000],77255,9,9,0.0,5409.5891148,1,dynamic_continuous_30s,bw100,100,rr,0.9956574648589817,0.9997174183338985
27.852,[Sector: 0 elevation: 0.000000],44441,9,9,0.0,5400.5614416,1,dynamic_continuous_30s,bw100,100,rr,0.9486623096971928,0.9997174183338985
27.8525,[Sector: 0 elevation: 0.000000],11670,9,9,0.0,1875.3083622,1,dynamic_continuous_30s,bw100,100,rr,0.3623354631455644,0.2585695912318962
27.853,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.8625,[Sector: 0 elevation: 0.000000],22649,8,8,0.0,3876.5458836,1,dynamic_continuous_30s,bw100,100,rr,0.8740992911702429,0.8826320454663955
27.863,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.8725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
27.873,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.9005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5488.2047376,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.9015,[Sector: 0 elevation: 0.000000],76646,9,9,0.0,5489.9530686,1,dynamic_continuous_30s,bw100,100,rr,0.9969568748304705,0.9997174183338985
27.902,[Sector: 0 elevation: 0.000000],43266,9,9,0.0,5499.4394052,1,dynamic_continuous_30s,bw100,100,rr,0.9630338748651529,0.9997174183338985
27.9025,[Sector: 0 elevation: 0.000000],9844,9,9,0.0,1603.9888722,1,dynamic_continuous_30s,bw100,100,rr,0.36558719972976883,0.286603407815529
27.9125,[Sector: 0 elevation: 0.000000],24012,9,9,0.0,4099.6138248,1,dynamic_continuous_30s,bw100,100,rr,0.9199020846724397,0.9486062717770035
27.913,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
27.9225,[Sector: 0 elevation: 0.000000],3864,7,7,0.0,755.8975710000001,1,dynamic_continuous_30s,bw100,100,rr,0.7777777777777778,0.7777777777777778
27.9505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5673.1399686,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
27.9515,[Sector: 0 elevation: 0.000000],75943,9,9,0.0,5667.894975599999,1,dynamic_continuous_30s,bw100,100,rr,0.9994968183945871,0.9997174183338985
27.952,[Sector: 0 elevation: 0.000000],41900,9,9,0.0,5674.8882996,1,dynamic_continuous_30s,bw100,100,rr,0.9963919126736681,0.9997174183338985
27.9525,[Sector: 0 elevation: 0.000000],7817,9,9,0.0,1398.3004151999999,1,dynamic_continuous_30s,bw100,100,rr,0.759037520549778,0.7879585746884326
27.9645,[Sector: 0 elevation: 0.000000],24112,9,9,0.0,3914.8945992,1,dynamic_continuous_30s,bw100,100,rr,0.9719434291163505,0.9602556871592405
27.9745,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,517.9654350000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5436241610738255
28.0005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5207.466537,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.0015,[Sector: 0 elevation: 0.000000],78314,9,9,0.0,5219.9908722,1,dynamic_continuous_30s,bw100,100,rr,0.9956406756381245,0.9997174183338985
28.002,[Sector: 0 elevation: 0.000000],46549,9,9,0.0,5209.214868,1,dynamic_continuous_30s,bw100,100,rr,0.950887083068767,0.9997174183338985
28.0025,[Sector: 0 elevation: 0.000000],14837,9,9,0.0,2388.4647929999996,1,dynamic_continuous_30s,bw100,100,rr,0.4684400234456886,0.3484513412546697
28.003,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.0125,[Sector: 0 elevation: 0.000000],19487,8,8,0.0,3328.6619106,1,dynamic_continuous_30s,bw100,100,rr,0.7924875929322676,0.8384602943554909
28.013,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.0225,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.023,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.0505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5338.3256316,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.0515,[Sector: 0 elevation: 0.000000],77587,9,9,0.0,5354.5562694,1,dynamic_continuous_30s,bw100,100,rr,0.9941903025903008,0.9997174183338985
28.052,[Sector: 0 elevation: 0.000000],45074,9,9,0.0,5340.0739625999995,1,dynamic_continuous_30s,bw100,100,rr,0.9327704183755543,0.9997174183338985
28.0525,[Sector: 0 elevation: 0.000000],12635,9,9,0.0,1950.3704376,1,dynamic_continuous_30s,bw100,100,rr,0.328405458418808,0.21588875120473633
28.053,[Sector: 0 elevation: 0.000000],10,1,1,0.0,7.6142898,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.0625,[Sector: 0 elevation: 0.000000],22639,8,8,0.0,3817.233108,1,dynamic_continuous_30s,bw100,100,rr,0.87683868431297,0.8786805401815364
28.063,[Sector: 0 elevation: 0.000000],3558,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.0725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.073,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.1005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.1015,[Sector: 0 elevation: 0.000000],76936,9,9,0.0,5448.7378062,1,dynamic_continuous_30s,bw100,100,rr,0.9969843787772008,0.9997174183338985
28.102,[Sector: 0 elevation: 0.000000],43804,9,9,0.0,5437.5031386,1,dynamic_continuous_30s,bw100,100,rr,0.9621744199467837,0.9997174183338985
28.1025,[Sector: 0 elevation: 0.000000],10724,9,9,0.0,1737.6850764,1,dynamic_continuous_30s,bw100,100,rr,0.4092906835754666,0.31704531346989445
28.113,[Sector: 0 elevation: 0.000000],23201,9,9,0.0,3902.1908562,1,dynamic_continuous_30s,bw100,100,rr,0.9129593470743275,0.9316347895640718
28.123,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.1505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5294.5039836,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.1515,[Sector: 0 elevation: 0.000000],77718,9,9,0.0,5309.8411626,1,dynamic_continuous_30s,bw100,100,rr,0.9968170041250635,0.9997174183338985
28.152,[Sector: 0 elevation: 0.000000],45345,9,9,0.0,5298.606495,1,dynamic_continuous_30s,bw100,100,rr,0.9607217206716259,0.9997174183338985
28.1525,[Sector: 0 elevation: 0.000000],13024,9,9,0.0,2119.4994834,1,dynamic_continuous_30s,bw100,100,rr,0.4748652103104258,0.395195081380414
28.164,[Sector: 0 elevation: 0.000000],20837,9,9,0.0,3550.2961806000003,1,dynamic_continuous_30s,bw100,100,rr,0.841008414138886,0.8740759768244998
28.174,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,651.6377712000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.663216011042098
28.2005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5291.0073216,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.2015,[Sector: 0 elevation: 0.000000],77672,9,9,0.0,5308.8152364,1,dynamic_continuous_30s,bw100,100,rr,0.9964623682378307,0.9997174183338985
28.202,[Sector: 0 elevation: 0.000000],45242,9,9,0.0,5292.7556526,1,dynamic_continuous_30s,bw100,100,rr,0.9562509867751485,0.9997174183338985
28.2025,[Sector: 0 elevation: 0.000000],12888,9,9,0.0,2074.4430642,1,dynamic_continuous_30s,bw100,100,rr,0.44635268864888145,0.37544357700496805
28.2125,[Sector: 0 elevation: 0.000000],21479,9,9,0.0,3590.8371719999996,1,dynamic_continuous_30s,bw100,100,rr,0.8482721974828198,0.8353531317973987
28.2225,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.2505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,4991.147670599999,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.2515,[Sector: 0 elevation: 0.000000],79214,9,9,0.0,5013.1583424,1,dynamic_continuous_30s,bw100,100,rr,0.994283172242277,0.9997174183338985
28.252,[Sector: 0 elevation: 0.000000],48307,9,9,0.0,4995.250182,1,dynamic_continuous_30s,bw100,100,rr,0.9384699893549316,0.9997174183338985
28.2525,[Sector: 0 elevation: 0.000000],17482,9,9,0.0,2672.1184697999997,1,dynamic_continuous_30s,bw100,100,rr,0.4721985991843701,0.3865480147242772
28.253,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.2625,[Sector: 0 elevation: 0.000000],18939,8,8,0.0,3255.185466,1,dynamic_continuous_30s,bw100,100,rr,0.7656798155220099,0.7932303164091243
28.263,[Sector: 0 elevation: 0.000000],3547,1,1,0.0,596.6081082,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.2725,[Sector: 0 elevation: 0.000000],2760,5,5,0.0,552.4149150000001,1,dynamic_continuous_30s,bw100,100,rr,0.5555555555555556,0.5555555555555556
28.273,[Sector: 0 elevation: 0.000000],552,1,1,0.0,101.741328,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.3005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5722.0932366,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.3015,[Sector: 0 elevation: 0.000000],75663,9,9,0.0,5723.8415676,1,dynamic_continuous_30s,bw100,100,rr,0.9997056041581894,0.9997174183338985
28.302,[Sector: 0 elevation: 0.000000],41300,9,9,0.0,5722.0932366,1,dynamic_continuous_30s,bw100,100,rr,0.995983732342393,0.9997174183338985
28.3025,[Sector: 0 elevation: 0.000000],6947,9,9,0.0,1266.3525419999999,1,dynamic_continuous_30s,bw100,100,rr,0.7695251495530155,0.8
28.314,[Sector: 0 elevation: 0.000000],24913,9,9,0.0,4282.4391246,1,dynamic_continuous_30s,bw100,100,rr,0.9805093888027989,0.9881135813339204
28.324,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,654.1562430000001,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.3505,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5435.7548076,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
28.3515,[Sector: 0 elevation: 0.000000],76946,9,9,0.0,5450.4861372000005,1,dynamic_continuous_30s,bw100,100,rr,0.9971018790162453,0.9997174183338985
28.352,[Sector: 0 elevation: 0.000000],43804,9,9,0.0,5435.7548076,1,dynamic_continuous_30s,bw100,100,rr,0.9621744199467837,0.9997174183338985
28.3525,[Sector: 0 elevation: 0.000000],10734,9,9,0.0,1739.4334074,1,dynamic_continuous_30s,bw100,100,rr,0.41280112325537693,0.3180402998829361
28.3625,[Sector: 0 elevation: 0.000000],23191,9,9,0.0,3894.2961173999997,1,dynamic_continuous_30s,bw100,100,rr,0.9158226503842795,0.9407977573468272
28.363,[Sector: 0 elevation: 0.000000],10,1,1,0.0,9.5722614,1,dynamic_continuous_30s,bw100,100,rr,0.1111111111111111,0.1111111111111111
28.3725,[Sector: 0 elevation: 0.000000],3312,6,6,0.0,662.8978980000002,1,dynamic_continuous_30s,bw100,100,rr,0.6666666666666666,0.6666666666666666
28.4005,[Sector: 0 elevation: 0.000000],110016,9,9,0.0,5053.7355336,1,dynamic_continuous_30s,bw100,100,rr,1.0,0.9997174183338985
