time_s,beam_id,rnti,vazao_estimada_mbps,seed,scenario,bandwidth,bandwidth_mhz,mode
16.867,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],6,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.867,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],9,228.42869399999995,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],7,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],6,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],4,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],3,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.8675,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],9,220.81440419999996,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],6,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.868,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],9,906.1004862,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],8,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],7,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],6,244.1791872,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],4,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],3,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.869,[Sector: 0 elevation: 0.000000],1,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
16.8695,[Sector: 0 elevation: 0.000000],9,7.6142898,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],8,529.0549056,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],7,386.61704639999994,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],6,366.2687808,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],5,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],4,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],3,397.7387388,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],2,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
16.879,[Sector: 0 elevation: 0.000000],1,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
16.8795,[Sector: 0 elevation: 0.000000],9,596.6081082,1,dynamic_continuous_30s,bw100,100,rr
16.889,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.889,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.889,[Sector: 0 elevation: 0.000000],4,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.889,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.889,[Sector: 0 elevation: 0.000000],1,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.8895,[Sector: 0 elevation: 0.000000],9,101.741328,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],9,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],6,325.85787,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],4,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.934,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],9,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],7,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],6,314.995941,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.9345,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],9,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],6,325.85787,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],3,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
16.935,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],9,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],7,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],6,695.1634560000001,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],5,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],4,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],3,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],2,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
16.9355,[Sector: 0 elevation: 0.000000],1,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],9,401.891373,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],8,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],7,386.61704639999994,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],6,76.5780912,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],5,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],4,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],3,397.7387388,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],2,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
16.9455,[Sector: 0 elevation: 0.000000],1,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
16.9465,[Sector: 0 elevation: 0.000000],6,9.5722614,1,dynamic_continuous_30s,bw100,100,rr
16.9555,[Sector: 0 elevation: 0.000000],9,76.033503,1,dynamic_continuous_30s,bw100,100,rr
16.9555,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9555,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9555,[Sector: 0 elevation: 0.000000],4,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9555,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
16.9555,[Sector: 0 elevation: 0.000000],1,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],9,521.8284708,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],6,228.42869399999995,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],4,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0005,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],9,539.8225559999998,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],7,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],6,220.81440419999996,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0015,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],9,521.8284708,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],6,228.42869399999995,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],4,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],3,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.002,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],9,431.8580448,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],8,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],7,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],6,906.1004862,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],5,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],4,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],3,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0025,[Sector: 0 elevation: 0.000000],1,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.003,[Sector: 0 elevation: 0.000000],6,7.6142898,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],9,143.583921,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],8,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],7,377.87578919999993,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],5,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],4,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],3,397.7387388,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],2,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
17.0125,[Sector: 0 elevation: 0.000000],1,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.013,[Sector: 0 elevation: 0.000000],6,596.6081082,1,dynamic_continuous_30s,bw100,100,rr
17.0225,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0225,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0225,[Sector: 0 elevation: 0.000000],4,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0225,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0225,[Sector: 0 elevation: 0.000000],1,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.023,[Sector: 0 elevation: 0.000000],6,101.741328,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],9,287.167842,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],6,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.067,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],9,287.167842,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],7,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],6,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],4,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],3,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.0675,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],9,277.59558059999995,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],6,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.068,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],9,832.7867417999998,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],7,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],6,244.1791872,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],4,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],3,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],2,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.069,[Sector: 0 elevation: 0.000000],1,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.0695,[Sector: 0 elevation: 0.000000],9,9.5722614,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],8,508.7066399999999,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],7,386.61704639999994,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],6,366.2687808,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],5,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],4,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],3,397.7387388,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],2,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.079,[Sector: 0 elevation: 0.000000],1,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.0795,[Sector: 0 elevation: 0.000000],9,596.6081082,1,dynamic_continuous_30s,bw100,100,rr
17.089,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.089,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.089,[Sector: 0 elevation: 0.000000],4,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.089,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.089,[Sector: 0 elevation: 0.000000],1,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.0895,[Sector: 0 elevation: 0.000000],9,101.741328,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],9,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],6,325.85787,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],4,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.134,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],9,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],8,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],7,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],6,314.995941,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],5,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],3,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],2,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.1345,[Sector: 0 elevation: 0.000000],1,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],9,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],8,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],7,610.447968,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],6,325.85787,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],5,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],4,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],3,590.0997024,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],2,662.897898,1,dynamic_continuous_30s,bw100,100,rr
17.135,[Sector: 0 elevation: 0.000000],1,640.8013013999999,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],9,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],7,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],6,695.1634560000001,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],5,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],4,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],3,223.83092159999995,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],2,88.38638639999999,1,dynamic_continuous_30s,bw100,100,rr
17.1355,[Sector: 0 elevation: 0.000000],1,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],9,401.891373,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],8,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],7,386.61704639999994,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],6,76.5780912,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],5,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],4,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],3,397.7387388,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],2,530.3183184,1,dynamic_continuous_30s,bw100,100,rr
17.1455,[Sector: 0 elevation: 0.000000],1,508.22172180000007,1,dynamic_continuous_30s,bw100,100,rr
17.1465,[Sector: 0 elevation: 0.000000],6,9.5722614,1,dynamic_continuous_30s,bw100,100,rr
17.1555,[Sector: 0 elevation: 0.000000],9,76.033503,1,dynamic_continuous_30s,bw100,100,rr
17.1555,[Sector: 0 elevation: 0.000000],8,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.1555,[Sector: 0 elevation: 0.000000],5,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.1555,[Sector: 0 elevation: 0.000000],4,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
17.1555,[Sector: 0 elevation: 0.000000],2,110.48298300000002,1,dynamic_continuous_30s,bw100,100,rr
